Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
avp/controlledSubstanceRegulatoryAct|Y||100|text||150|1|N|||||||||N|en|Controlled Substance Regulatory Act|controlledSubstanceRegulatoryAct<br>Qualifier: AVP044<br>The name of the Act regulating the manufacture and distribution of narcotics, stimulants, depressants, hallucinogens, anabolic steroids, and chemicals used in the illicit production of controlled substances.|Horizontal|Text|Left|200|Left||||Active||AVP|controlledSubstanceRegulatoryAct|||
avp/controlledSubstanceRegulatoryAgency|Y||100|text||150|1|N|||||||||N|en|Controlled Substance Regulatory Agency|controlledSubstanceRegulatoryAgency<br>Qualifier: AVP043<br>The name of the Agency regulating the manufacture and distribution of narcotics, stimulants, depressants, hallucinogens, anabolic steroids, and chemicals used in the illicit production of controlled substances.|Horizontal|Text|Left|200|Left||||Active||AVP|controlledSubstanceRegulatoryAgency|||
avp/controllerType|Y||2|text||70|1|N|||||||||N|en|Controller Type|controllerType<br>Qualifier: AVP770<br>Describes the type of controller for, which this video game accessory is.|Horizontal|Text|Left|200|Left||||Active||AVP|controllerType|||
avp/graphics|N|||text||30|1||||||||||N|en|Graphics| Describes the graphics on the item.  Required if graphics are used. |Horizontal|Text|Left|200|Left||||Active||PI1551_QA03||||
avp/controlPanelType|N|||text||70|1|N|||||||||N|en|Control Panel Type|controlPanelType<br>Qualifier: AVP208<br>Describes the controls and how they are used to set temperatures.|Horizontal|Text|Left|200|Left||||Active||AVP|controlPanelType|||
avp/cookingOptions|Y||2|text||70|1|N|||||||||N|en|Cooking Options|cookingOptions<br>Qualifier: AVP209<br>Describes the methods used to cook food when the product is in operation.|Horizontal|Text|Left|200|Left||||Active||AVP|cookingOptions|||
avp/cooktopBurnerType|N|||text||70|1|N|||||||||N|en|Cooktop Burner Type|cooktopBurnerType<br>Qualifier: AVP210<br>Indicates the product's style of burners.|Horizontal|Text|Left|200|Left||||Active||AVP|cooktopBurnerType|||
avp/cordLength|N|||integer||4|1||||||||||N|en|Cord Length|cordLength<br>Qualifier: AVP211<br>Indicates the length of the cord attached to the product.|Horizontal|Integer|Left|200|Left||||Active||AVP|cordLength|||
avp/cordLengthUOM|N|||text||70|1|N|||||||||N|en|Cord Length UOM|cordLengthUOM<br>Qualifier: AVP212<br>The unit of measurement associated with Cord Length.|Horizontal|Text|Left|200|Left||||Active||AVP|cordLengthUOM|||
avp/cordlessTechnologyType|N|||text||70|1|N|||||||||N|en|Cordless Technology Type|cordlessTechnologyType<br>Qualifier: AVP213<br>Indicates the type of technology that is used in the cordless telephone.|Horizontal|Text|Left|200|Left||||Active||AVP|cordlessTechnologyType|||
avp/countryOfLastProcessing|N|||text||60|1|N|StandardCountryCodes||||||||N|en|Country of Last Provenance/Processing|IM: countryOfLastProvenance, GDSN: tradeItemCountryOfLastProcessing<br>The code that identifies the country in which the trade item was last processed and tested before importation.|Horizontal|Dropdown|Left|200|Left||||Active||AVP|countryOfLastProvenance||Hub|
avp/dBSAccessoryType|N|||text||70|1|N|||||||||N|en|DBS Accessory Type|dBSAccessoryType<br>Qualifier: AVP214<br>Indicates the product's DBS Accessory Type.|Horizontal|Text|Left|200|Left||||Active||AVP|dBSAccessoryType|||
avp/digitalDownloadSoftwareCompatibility|Y||5|text||70|1|N|||||||||N|en|Digital Download Software Compatibility|digitalDownloadSoftwareCompatibility<br>Qualifier: AVP215<br>Identifies the product's compatible download company.|Horizontal|Text|Left|200|Left||||Active||AVP|digitalDownloadSoftwareCompatibility|||
avp/directionalAirFlowControl|N|||text||70|1|N|||||||||N|en|Directional Air Flow Control|directionalAirFlowControl<br>Qualifier: AVP741<br>Indicates whether or not the product has a control to allow which direction the air flows (No, Yes - Single Direction, Yes - Multi Direction).|Horizontal|Text|Left|200|Left||||Active||AVP|directionalAirFlowControl|||
avp/dishwasherRackType|Y||2|text||70|1|N|||||||||N|en|Dishwasher Rack Type|dishwasherRackType<br>Qualifier: AVP216<br>Indicates the type of rack(s) included in the dishwasher.|Horizontal|Text|Left|200|Left||||Active||AVP|dishwasherRackType|||
avp/displayIndicatorType|Y||5|text||70|1|N|||||||||N|en|Display Indicator Type|displayIndicatorType<br>Qualifier: AVP217<br>Identifies the type of on screen indicators the product has.|Horizontal|Text|Left|200|Left||||Active||AVP|displayIndicatorType|||
avp/displayScreenSize|Y||100|float|15|15|9||||uom|text||3|1|DimensionsUOM|N|en|Display/Screen Size|displayScreenSize<br>Qualifier: AVP219<br>Describes the viewable display/screen size of the product. Includes small screen products, includes cameras, etc.|Horizontal|Float|Left|200|Left||||Active||AVP|displayScreenSize|||
avp/displayScreenType|Y||3|text||70|1|N|||||||||N|en|Display Screen Type|displayScreenType<br>Qualifier: AVP218<br>Describes the type of display the product projects.|Horizontal|Text|Left|200|Left||||Active||AVP|displayScreenType|||
avp/displayTypeList|Y||100|text||70|1|N|||||||||N|en|Display Type List|displayTypeList<br>Qualifier: AVP728<br>An indication of if the item is a display unit or not. Acceptable values for this are found in the PerformanceRequirementsOptionsCodeList|Horizontal|Text|Left|200|Left||||Active||AVP|displayTypeList|||
avp/doesPurchasePriceIncludeExciseTaxPaidBySupplier|N|||boolean|||||||||||||N|en|Does Purchase Price Include Excise Tax Paid By Supplier?|doesPurchasePriceIncludeExciseTaxPaidBySupplier<br>Qualifier: AVP028<br>Indication, whether or not the sales price contains a consumption tax paid by the supplier.|Horizontal|Boolean|Left|200|Left||||Active||AVP|doesPurchPriceInclExciseTaxPdBySupplier|||
avp/dotPitch|N|||float|9|18|9||||||||||N|en|Dot Pitch|dotPitch<br>Qualifier: AVP222<br>Indicates the dot pitch of the product. Dot Pitch is the measure of the size of a pixel plus the distance between the pixels. Measured in mm (Millimeters).|Horizontal|Float|Left|200|Left||||Active||AVP|dotPitch|||
avp/dotsPerInch|N|||text||70|1|N|||||||||N|en|Dots Per Inch|dotsPerInch<br>Qualifier: AVP223<br>Indicates the concentration of pixels in a square inch on the printed page.|Horizontal|Text|Left|200|Left||||Active||AVP|dotsPerInch|||
avp/dryCleaningSettingType|N|||text||70|1|N|||||||||N|en|Dry Cleaning Setting Type|dryCleaningSettingType<br>Qualifier: AVP224<br>Indicates the type of dry cleaning setting the product includes.|Horizontal|Text|Left|200|Left||||Active||AVP|dryCleaningSettingType|||
avp/drySystemType|Y||3|text||70|1|N|||||||||N|en|Dry System Type|drySystemType<br>Qualifier: AVP225<br>Indicates the type of drying system the product includes.|Horizontal|Text|Left|200|Left||||Active||AVP|drySystemType|||
avp/dvdCapacity|N|||integer||4|1||||||||||N|en|DVD Capacity|dvdCapacity<br>Qualifier: AVP227<br>Indicates the number of DVD's the player can hold at maximum.|Horizontal|Integer|Left|200|Left||||Active||AVP|dvdCapacity|||
avp/dvInputLocation|Y||2|text||70|1|N|||||||||N|en|DV Input Location|dvInputLocation<br>Qualifier: AVP226<br>Indicates the location of the DV input on this product if it has one.|Horizontal|Text|Left|200|Left||||Active||AVP|dvInputLocation|||
avp/earPieceStyle|N|||text||70|1|N|||||||||N|en|Ear Piece Style|earPieceStyle<br>Qualifier: AVP228<br>Describes the headphone piece syle.|Horizontal|Text|Left|200|Left||||Active||AVP|earPieceStyle|||
avp/efficiencyPercent|N|||float|7|14|7||||||||||N|en|Efficiency Percent|efficiencyPercent<br>Qualifier: AVP229<br>Indicates the efficiency or sensitivity of the product.|Horizontal|Float|Left|200|Left||||Active||AVP|efficiencyPercent|||
avp/energyEfficiencyRating|N|||float|7|14|7||||||||||N|en|Energy Efficiency Rating|energyEfficiencyRating<br>Qualifier: AVP230<br>Indicates the Energy Efficiency Rating of the product.|Horizontal|Float|Left|200|Left||||Active||AVP|energyEfficiencyRating|||
avp/estimatedSalesRevenue|Y||100|integer||150|1||||||||||N|en|Estimated Sales Revenue|estimatedSalesRevenue<br>Qualifier: AVP075<br>The vendor forecasted sales in a given currency over a given time period.|Horizontal|Integer|Left|200|Left||||Active||AVP|estimatedSalesRevenue|||
avp/estimatedSalesRevenueCurrency|Y||100|text||60|1|N|StandardCurrencyCodes_hub||||||||N|en|Estimated Sales Revenue Currency|estimatedSalesRevenueCurrency<br>Qualifier: AVP076<br>The currency code associated with the estimated sales revenue.|Horizontal|Multi_Select_List|Left|200|Left||||Active||AVP|estimatedSalesRevenueCurrency||Hub|
avp/estimatedVolumeQuantity|Y||100|integer||30|1||||||||||N|en|Estimated Volume Quantity|estimatedVolumeQuantity<br>Qualifier: AVP074<br>The estimated demand quantity for an item over a given time period.|Horizontal|Integer|Left|200|Left||||Active||AVP|estimatedVolumeQuantity|||
avp/estimatedVolumeTimePeriod|Y||100|integer||10|1||||||||||N|en|Estimated Volume Time Period|estimatedVolumeTimePeriod<br>Qualifier: AVP077<br>The duration (year, months, weeks, days) associated with the estimated sales volume.|Horizontal|Integer|Left|200|Left||||Active||AVP|estimatedVolumeTimePeriod|||
avp/estimatedVolumeTimePeriodUnitOfMeasure|Y||100|text||3|1|N|||||||||N|en|Estimated Volume Time Period Unit Of Measure|estimatedVolumeTimePeriodUnitOfMeasure<br>Qualifier: AVP078<br>The Unit of Measure associated with Estimated Volume Time Period.|Horizontal|Text|Left|200|Left||||Active||AVP|estimatedVolumeTimePeriodUnitOfMeasure|||
avp/estimatedVolumeUnitOfMeasure|Y||100|text||3|1|N|||||||||N|en|Estimated Volume Unit Of Measure|estimatedVolumeUnitOfMeasure<br>Qualifier: AVP073<br>Unit of Measure associated with Estimated Volume Quantity.|Horizontal|Text|Left|200|Left||||Active||AVP|estimatedVolumeUnitOfMeasure|||
avp/exteriorFinish|Y||2|text||70|1|N|||||||||N|en|Exterior Finish|exteriorFinish<br>Qualifier: AVP231<br>Describes the exterior finish of the product.|Horizontal|Text|Left|200|Left||||Active||AVP|exteriorFinish|||
avp/externalMP3Controls|N|||boolean|||||||||||||N|en|External MP3 Controls?|externalMP3Controls<br>Qualifier: AVP232<br>Indicates whether or not the product has external MP3 player controls.|Horizontal|Boolean|Left|200|Left||||Active||AVP|externalMP3Controls|||
avp/faceplateStyle|N|||text||70|1|N|||||||||N|en|Faceplate Style|faceplateStyle<br>Qualifier: AVP233<br>Describes the faceplate style of the product.|Horizontal|Text|Left|200|Left||||Active||AVP|faceplateStyle|||
avp/fileFormats|Y||10|text||70|1|N|||||||||N|en|File Formats|fileFormats<br>Qualifier: AVP771<br>Describes the types of files the product supports.|Horizontal|Text|Left|200|Left||||Active||AVP|fileFormats|||
avp/filmColor|N|||text||70|1|N|||||||||N|en|Film Color|filmColor<br>Qualifier: AVP234<br>Indicates whether the film is black and white, or color.|Horizontal|Text|Left|200|Left||||Active||AVP|filmColor|||
avp/filmSpeed|N|||integer||4|1||||||||||N|en|Film Speed|filmSpeed<br>Qualifier: AVP235<br>Indicates the film speed.|Horizontal|Integer|Left|200|Left||||Active||AVP|filmSpeed|||
avp/filterThreadSize|N|||integer||4|1||||||||||N|en|Filter Thread Size|filterThreadSize<br>Qualifier: AVP236<br>Indicates the size of the filter that is to be applied to the product.|Horizontal|Integer|Left|200|Left||||Active||AVP|filterThreadSize|||
avp/filterThreadSizeUOM|N|||text||70|1|N|||||||||N|en|Filter Thread Size UOM|filterThreadSizeUOM<br>Qualifier: AVP237<br>The unit of measurement associated with Thread Size.|Horizontal|Text|Left|200|Left||||Active||AVP|filterThreadSizeUOM|||
avp/filtrationTechnologyType|Y||7|text||70|1|N|||||||||N|en|Filtration Technology Type|filtrationTechnologyType<br>Qualifier: AVP238<br>Describes the level of air cleaning the filter system contains.|Horizontal|Text|Left|200|Left||||Active||AVP|filtrationTechnologyType|||
avp/fMModulator|N|||boolean|||||||||||||N|en|FM Modulator?|fMModulator<br>Qualifier: AVP239<br>Indicates whether or not the product has an FM Modulator capability.|Horizontal|Boolean|Left|200|Left||||Active||AVP|fMModulator|||
avp/forecastedRetailerFirstWeekUnitSales|N|||integer||8|1||||||||||N|en|Forecasted Retailer First Week Unit Sales|forecastedRetailerFirstWeekUnitSales<br>Qualifier: AVP240<br>Forecasted number of units to be sold nationally from retailer in first week of release.|Horizontal|Integer|Left|200|Left||||Active||AVP|forecastedRetailerFirstWeekUnitSales|||
avp/forecastedUSOrderUnits|N|||integer||8|1||||||||||N|en|Forecasted US Order Units|forecastedUSOrderUnits<br>Qualifier: AVP241<br>Forecasted number of units to be purchased nationally.|Horizontal|Integer|Left|200|Left||||Active||AVP|forecastedUSOrderUnits|||
avp/forecastedUSSalesUnits|N|||integer||8|1||||||||||N|en|Forecasted US Sales Units|forecastedUSSalesUnits<br>Qualifier: AVP242<br>Forecasted number of units to be sold nationally in first week of release.|Horizontal|Integer|Left|200|Left||||Active||AVP|forecastedUSSalesUnits|||
avp/frameSize|N|||text||70|1|N|||||||||N|en|Frame Size|frameSize<br>Qualifier: AVP243<br>Indicates the size of the picture that the album or frame can hold.|Horizontal|Text|Left|200|Left||||Active||AVP|frameSize|||
avp/fuelType|Y||2|text||70|1|N|||||||||N|en|Fuel Type|fuelType<br>Qualifier: AVP245<br>Indicates the type of fuel consumed to opperate the unit.|Horizontal|Text|Left|200|Left||||Active||AVP|fuelType|||
avp/furniturePrimaryColor|N|||text||70|1|N|||||||||N|en|Furniture Primary Color|furniturePrimaryColor<br>Qualifier: AVP246<br>Describes the dominant color of the product.|Horizontal|Text|Left|200|Left||||Active||AVP|furniturePrimaryColor|||
avp/furnitureSecondaryColor|N|||text||70|1|N|||||||||N|en|Furniture Secondary Color|furnitureSecondaryColor<br>Qualifier: AVP247<br>Describes the second most dominant color of the product.|Horizontal|Text|Left|200|Left||||Active||AVP|furnitureSecondaryColor|||
avp/furnitureStyle|Y||2|text||70|1|N|||||||||N|en|Furniture Style|furnitureStyle<br>Qualifier: AVP248<br>Describes the style of the furniture.|Horizontal|Text|Left|200|Left||||Active||AVP|furnitureStyle|||
avp/gamingChairStyle|Y||3|text||70|1|N|||||||||N|en|Gaming Chair Style|gamingChairStyle<br>Qualifier: AVP249<br>Indicates the style of gaming chair the product is.|Horizontal|Text|Left|200|Left||||Active||AVP|gamingChairStyle|||
avp/glassDoorStyle|N|||text||70|1|N|||||||||N|en|Glass Door Style|glassDoorStyle<br>Qualifier: AVP250<br>Indicates whether the glass on the furniture has special coloring.|Horizontal|Text|Left|200|Left||||Active||AVP|glassDoorStyle|||
avp/glnOfSupplier|Y||50|text||13|13|N|||||||||N|en|GLN Of Supplier|glnOfSupplier<br>Qualifier: TMX008<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Text|Left|150|Left||||Active||AVP|glnOfSupplier|||
avp/guitarType|N|||text||70|1|N|||||||||N|en|Guitar Type|guitarType<br>Qualifier: AVP251<br>Indicates the type of guitar.|Horizontal|Text|Left|200|Left||||Active||AVP|guitarType|||
avp/hardDriveSize|N|||float|7|14|7||||||||||N|en|Hard Drive Size|hardDriveSize<br>Qualifier: AVP252<br>Describes the hard drive that is included in the product.|Horizontal|Float|Left|200|Left||||Active||AVP|hardDriveSize|||
avp/hardDriveSizeUOM|N|||text||70|1|N|||||||||N|en|Hard Drive Size UOM|hardDriveSizeUOM<br>Qualifier: AVP253<br>The unit of measurement associated with Hard Drive Size.|Horizontal|Text|Left|200|Left||||Active||AVP|hardDriveSizeUOM|||
avp/has360DegreePerimeter|N|||boolean|||||||||||||N|en|Has 360 Degree Perimeter?|has360DegreePerimeter<br>Qualifier: AVP254<br>Indicates whether of not the radar detector senses signals in a perimeter of 360 degrees.|Horizontal|Boolean|Left|200|Left||||Active||AVP|has360DegreePerimeter|||
avp/has8PointDigitalCompass|N|||boolean|||||||||||||N|en|Has 8-point Digital Compass?|has8PointDigitalCompass<br>Qualifier: AVP255<br>Indicates whether or not the product has an 8-point digital compass (including N, S, E, W, NW, NE, SW, SE).|Horizontal|Boolean|Left|200|Left||||Active||AVP|has8PointDigitalCompass|||
avp/hasACDCAdapterIncluded|N|||boolean|||||||||||||N|en|Has AC/DC Adapter Included?|hasACDCAdapterIncluded<br>Qualifier: AVP256<br>Indicates whether or not the product includes an AC/DC adapter.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasACDCAdapterIncluded|||
avp/hasAdditionalBatteriesIncluded|N|||boolean|||||||||||||N|en|Has Additional Batteries Included?|hasAdditionalBatteriesIncluded<br>Qualifier: AVP257<br>Indicates whether or not additional batteries are included with the product.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasAdditionalBatteriesIncluded|||
avp/hasAdditionalStorage|N|||boolean|||||||||||||N|en|Has Additional Storage?|hasAdditionalStorage<br>Qualifier: AVP258<br>Indicates whether or not the product has additonal storeage beyond TV and components.|Horizontal|Boolean|Left|200|Left||||Active||AVP|hasAdditionalStorage|||
